Recording timestamp,Event,Event value,Eye movement type
6373.0,,,Fixation
6381.0,,,Fixation
6389.0,,,Fixation
6398.0,,,Fixation
6406.0,,,Fixation
6414.0,,,Fixation
6423.0,,,Fixation
6431.0,,,Saccade
6439.0,,,Saccade
6448.0,,,Saccade
6456.0,,,Saccade
6464.0,,,Saccade
6473.0,,,Saccade
6481.0,,,Fixation
6489.0,,,Fixation
6498.0,,,Fixation
6506.0,,,Fixation
6514.0,,,Fixation
6523.0,,,Fixation
6531.0,,,Fixation
6539.0,,,Fixation
6548.0,,,Fixation
6556.0,,,Fixation
6564.0,,,Fixation
6573.0,,,Fixation
6581.0,,,Fixation
6589.0,,,Fixation
6598.0,,,Fixation
6606.0,,,Fixation
6614.0,,,Fixation
6623.0,,,Fixation
6631.0,,,Fixation
6639.0,,,Fixation
6648.0,,,Fixation
6656.0,,,Fixation
6664.0,,,Fixation
6673.0,,,Saccade
6681.0,,,Saccade
6689.0,,,Fixation
6698.0,,,Fixation
6706.0,,,Fixation
6714.0,,,Fixation
6723.0,,,Fixation
6731.0,,,Fixation
6739.0,,,Fixation
6748.0,,,Fixation
6756.0,,,Fixation
6764.0,,,Fixation
6773.0,,,Fixation
6781.0,,,Fixation
6789.0,,,Fixation
6798.0,,,Fixation
6806.0,,,Fixation
6814.0,,,Fixation
6823.0,,,Fixation
6831.0,,,Fixation
6839.0,,,Fixation
6848.0,,,Fixation
6856.0,,,Fixation
6864.0,,,Fixation
6873.0,,,Fixation
6881.0,,,Fixation
6889.0,,,Fixation
6898.0,,,Saccade
6906.0,,,Saccade
6914.0,,,Saccade
6923.0,,,Saccade
6931.0,,,Fixation
6939.0,,,Fixation
6948.0,,,Fixation
6956.0,,,Fixation
6964.0,,,Fixation
6973.0,,,Fixation
6981.0,,,Fixation
6989.0,,,Fixation
6998.0,,,Fixation
7006.0,,,Fixation
7014.0,,,Fixation
7023.0,,,Fixation
7031.0,,,Fixation
7039.0,,,Fixation
7048.0,,,Fixation
7056.0,,,Fixation
7064.0,,,Fixation
7073.0,,,Fixation
7081.0,,,Fixation
7089.0,,,Fixation
7098.0,,,Fixation
7106.0,,,Fixation
7114.0,,,Fixation
7123.0,,,Saccade
7131.0,,,Saccade
7139.0,,,Saccade
7148.0,,,Saccade
7156.0,,,Fixation
7164.0,,,Fixation
7173.0,,,Fixation
7181.0,,,Fixation
7189.0,,,Fixation
7198.0,,,Fixation
7206.0,,,Fixation
7214.0,,,Fixation
7223.0,,,Fixation
7231.0,,,Fixation
7239.0,,,Fixation
7248.0,,,Fixation
7256.0,,,Fixation
7264.0,,,Fixation
7273.0,,,Fixation
7281.0,,,Fixation
7289.0,,,Fixation
7298.0,,,Fixation
7306.0,,,Fixation
7314.0,,,Fixation
7323.0,,,Fixation
7331.0,,,Fixation
7339.0,,,Saccade
7348.0,,,Saccade
7356.0,,,Saccade
7364.0,,,Fixation
7373.0,,,Fixation
7381.0,,,Fixation
7389.0,,,Fixation
7398.0,,,Fixation
7406.0,,,Fixation
7414.0,,,Fixation
7423.0,,,Fixation
7431.0,,,Fixation
7439.0,,,Fixation
7448.0,,,Fixation
7456.0,,,Fixation
7464.0,,,Fixation
7473.0,,,Fixation
7481.0,,,Fixation
7489.0,,,Fixation
7498.0,,,Fixation
7506.0,,,Fixation
7514.0,,,Fixation
7523.0,,,Fixation
7531.0,,,Fixation
7539.0,,,Fixation
7548.0,,,Saccade
7556.0,,,Saccade
7564.0,,,Saccade
7573.0,,,Saccade
7581.0,,,Saccade
7589.0,,,Saccade
7598.0,,,Saccade
7606.0,,,Saccade
7614.0,,,Unclassified
7623.0,,,Saccade
7631.0,,,Fixation
7639.0,,,Fixation
7648.0,,,Fixation
7656.0,,,Fixation
7664.0,,,Fixation
7673.0,,,Fixation
7681.0,,,Fixation
7689.0,,,Fixation
7698.0,,,Fixation
7706.0,,,Fixation
7714.0,,,Fixation
7723.0,,,Fixation
7731.0,,,Fixation
7739.0,,,Fixation
7748.0,,,Fixation
7756.0,,,Saccade
7764.0,,,Saccade
7773.0,,,Saccade
7781.0,,,Saccade
7789.0,,,Saccade
7798.0,,,Saccade
7806.0,,,Fixation
7814.0,,,Fixation
7823.0,,,Fixation
7831.0,,,Fixation
7839.0,,,Fixation
7848.0,,,Fixation
7856.0,,,Fixation
7864.0,,,Fixation
7873.0,,,Fixation
7881.0,,,Fixation
7889.0,,,Fixation
7898.0,,,Fixation
7906.0,,,Fixation
7914.0,,,Fixation
7923.0,,,Fixation
7931.0,,,Fixation
7939.0,,,Fixation
7948.0,,,Fixation
7956.0,,,Fixation
7964.0,,,Saccade
7973.0,,,Saccade
7981.0,,,Fixation
7989.0,,,Fixation
7998.0,,,Fixation
8006.0,,,Fixation
8014.0,,,Fixation
8023.0,,,Fixation
8031.0,,,Fixation
8039.0,,,Fixation
8048.0,,,Fixation
8056.0,,,Fixation
8064.0,,,Fixation
8073.0,,,Fixation
8081.0,,,Fixation
8089.0,,,Fixation
8098.0,,,Fixation
8106.0,,,Fixation
8114.0,,,Fixation
8123.0,,,Fixation
8131.0,,,Fixation
8139.0,,,Fixation
8148.0,,,Fixation
8156.0,,,Fixation
8164.0,,,Fixation
8173.0,,,Fixation
8181.0,,,Fixation
8189.0,,,Fixation
8198.0,,,Fixation
8206.0,,,Fixation
8214.0,,,Fixation
8223.0,,,Fixation
8231.0,,,Fixation
8239.0,,,Saccade
8248.0,,,Saccade
8256.0,,,Saccade
8264.0,,,Saccade
8273.0,,,Saccade
8281.0,,,Fixation
8289.0,,,Fixation
8298.0,,,Fixation
8306.0,,,Fixation
8314.0,,,Fixation
8323.0,,,Fixation
8331.0,,,Fixation
8339.0,,,Fixation
8348.0,,,Fixation
8356.0,,,Fixation
8364.0,,,Fixation
8373.0,,,Fixation
8381.0,,,Fixation
8389.0,,,Fixation
8398.0,,,Fixation
8406.0,,,Fixation
8414.0,,,Fixation
8423.0,,,Saccade
8431.0,,,Saccade
8439.0,,,Fixation
8448.0,,,Fixation
8456.0,,,Fixation
8464.0,,,Fixation
8473.0,,,Fixation
8481.0,,,Fixation
8489.0,,,Fixation
8498.0,,,Fixation
8506.0,,,Fixation
8514.0,,,Fixation
8523.0,,,Fixation
8531.0,,,Fixation
8539.0,,,Fixation
8548.0,,,Fixation
8556.0,,,Fixation
8564.0,,,Fixation
8573.0,,,Fixation
8581.0,,,Fixation
8589.0,,,Fixation
8598.0,,,Fixation
8606.0,,,Fixation
8614.0,,,Fixation
8623.0,,,Fixation
8631.0,,,Fixation
8639.0,,,Fixation
8648.0,,,Fixation
8656.0,,,Saccade
8664.0,,,Saccade
8673.0,,,Saccade
8681.0,,,Saccade
8689.0,,,Saccade
8698.0,,,Saccade
8706.0,,,Fixation
8714.0,,,Fixation
8723.0,,,Fixation
8731.0,,,Fixation
8739.0,,,Fixation
8748.0,,,Fixation
8756.0,,,Fixation
8764.0,,,Fixation
8773.0,,,Fixation
8781.0,,,Fixation
8789.0,,,Fixation
8798.0,,,Fixation
8806.0,,,Fixation
8814.0,,,Fixation
8823.0,,,Fixation
8831.0,,,Fixation
8839.0,,,Fixation
8848.0,,,Fixation
8856.0,,,Fixation
8864.0,,,Fixation
8873.0,,,Fixation
8881.0,,,Fixation
8889.0,,,Saccade
8898.0,,,Saccade
8906.0,,,Saccade
8914.0,,,Saccade
8923.0,,,Saccade
8931.0,,,Saccade
8939.0,,,Saccade
8948.0,,,Saccade
8956.0,,,Unclassified
8964.0,,,Unclassified
8973.0,,,Saccade
8981.0,,,Saccade
8989.0,,,Saccade
8998.0,,,Fixation
9006.0,,,Fixation
9014.0,,,Fixation
9023.0,,,Fixation
9031.0,,,Fixation
9039.0,,,Fixation
9048.0,,,Fixation
9056.0,,,Fixation
9064.0,,,Fixation
9073.0,,,Fixation
9081.0,,,Fixation
9089.0,,,Fixation
9098.0,,,Fixation
9106.0,,,Fixation
9114.0,,,Fixation
9123.0,,,Fixation
9131.0,,,Fixation
9139.0,,,Fixation
9148.0,,,Fixation
9156.0,,,Fixation
9164.0,,,Fixation
9173.0,,,Saccade
9181.0,,,Saccade
9189.0,,,Fixation
9198.0,,,Fixation
9206.0,,,Fixation
9214.0,,,Fixation
9223.0,,,Fixation
9231.0,,,Fixation
9239.0,,,Fixation
9248.0,,,Fixation
9256.0,,,Fixation
9264.0,,,Fixation
9273.0,,,Fixation
9281.0,,,Fixation
9289.0,,,Fixation
9298.0,,,Fixation
9306.0,,,Fixation
9314.0,,,Fixation
9323.0,,,Fixation
9331.0,,,Fixation
9339.0,,,Fixation
9348.0,,,Saccade
9356.0,,,Saccade
9364.0,,,Saccade
9373.0,,,Saccade
9381.0,,,Saccade
9389.0,,,Fixation
9398.0,,,Fixation
9406.0,,,Fixation
9414.0,,,Fixation
9423.0,,,Fixation
9431.0,,,Fixation
9439.0,,,Fixation
9448.0,,,Fixation
9456.0,,,Fixation
9464.0,,,Fixation
9473.0,,,Fixation
9481.0,,,Fixation
9489.0,,,Fixation
9498.0,,,Fixation
9506.0,,,Fixation
9514.0,,,Fixation
9523.0,,,Fixation
9531.0,,,Fixation
9539.0,,,Fixation
9548.0,,,Fixation
9556.0,,,Fixation
9564.0,,,Fixation
9573.0,,,Saccade
9581.0,,,Saccade
9589.0,,,Saccade
9598.0,,,Fixation
9606.0,,,Fixation
9614.0,,,Fixation
9623.0,,,Fixation
9631.0,,,Fixation
9639.0,,,Fixation
9648.0,,,Fixation
9656.0,,,Fixation
9664.0,,,Fixation
9673.0,,,Fixation
9681.0,,,Fixation
9689.0,,,Fixation
