Recording timestamp,Event,Event value,Eye movement type
8838.0,,,Fixation
8846.0,,,Fixation
8855.0,,,Fixation
8863.0,,,Fixation
8871.0,,,Fixation
8880.0,,,Fixation
8888.0,,,Fixation
8896.0,,,Fixation
8905.0,,,Fixation
8913.0,,,Fixation
8921.0,,,Fixation
8930.0,,,Saccade
8938.0,,,Saccade
8946.0,,,Saccade
8955.0,,,Fixation
8963.0,,,Fixation
8971.0,,,Fixation
8980.0,,,Fixation
8988.0,,,Fixation
8996.0,,,Fixation
9005.0,,,Fixation
9013.0,,,Fixation
9021.0,,,Fixation
9030.0,,,Fixation
9038.0,,,Fixation
9046.0,,,Fixation
9055.0,,,Fixation
9063.0,,,Fixation
9071.0,,,Fixation
9080.0,,,Fixation
9088.0,,,Fixation
9096.0,,,Fixation
9105.0,,,Fixation
9113.0,,,Fixation
9121.0,,,Fixation
9130.0,,,Fixation
9138.0,,,Fixation
9146.0,,,Fixation
9155.0,,,Fixation
9163.0,,,Fixation
9171.0,,,Saccade
9180.0,,,Saccade
9188.0,,,Fixation
9196.0,,,Fixation
9205.0,,,Fixation
9213.0,,,Fixation
9221.0,,,Fixation
9230.0,,,Fixation
9238.0,,,Fixation
9246.0,,,Fixation
9255.0,,,Fixation
9263.0,,,Fixation
9271.0,,,Fixation
9280.0,,,Fixation
9288.0,,,Fixation
9296.0,,,Fixation
9305.0,,,Fixation
9313.0,,,Fixation
9321.0,,,Fixation
9330.0,,,Fixation
9338.0,,,Fixation
9346.0,,,Saccade
9355.0,,,Saccade
9363.0,,,Saccade
9371.0,,,Saccade
9380.0,,,Saccade
9388.0,,,Fixation
9396.0,,,Fixation
9405.0,,,Fixation
9413.0,,,Fixation
9421.0,,,Fixation
9430.0,,,Fixation
9438.0,,,Fixation
9446.0,,,Fixation
9455.0,,,Fixation
9463.0,,,Saccade
9471.0,,,Saccade
9480.0,,,Saccade
9488.0,,,Saccade
9496.0,,,Saccade
9505.0,,,Saccade
9513.0,,,Fixation
9521.0,,,Fixation
9530.0,,,Fixation
9538.0,,,Fixation
9546.0,,,Fixation
9555.0,,,Fixation
9563.0,,,Fixation
9571.0,,,Fixation
9580.0,,,Fixation
9588.0,,,Fixation
9596.0,,,Fixation
9605.0,,,Fixation
9613.0,,,Fixation
9621.0,,,Fixation
